,iso3,wdpa-id,park name,year,outside(up to 10 km from park boundary) deforestation rate  in %,inside (up to 10 km from park boundary) deforestation rate in %
Brazil,BRA,33916,Trincheira,2012,65.99,99.37
Brazil,BRA,33917,Uati-Paranß,2001,0.08,0.51
Brazil,BRA,33917,Uati-Paranß,2002,1.50,1.76
Brazil,BRA,33917,Uati-Paranß,2003,0.23,0.40
Brazil,BRA,33917,Uati-Paranß,2004,0.04,0.47
Brazil,BRA,33917,Uati-Paranß,2005,0.19,0.84
Brazil,BRA,33917,Uati-Paranß,2006,0.85,1.16
Brazil,BRA,33917,Uati-Paranß,2007,0.15,0.45
Brazil,BRA,33917,Uati-Paranß,2008,0.19,3.02
Brazil,BRA,33917,Uati-Paranß,2009,1.96,4.28
Brazil,BRA,33917,Uati-Paranß,2010,0.35,1.60
Brazil,BRA,33917,Uati-Paranß,2011,99.37,15.16
Brazil,BRA,33917,Uati-Paranß,2012,50.70,13.44
Brazil,BRA,33918,Tukuna Umariatu,2001,34.61,65.24
Brazil,BRA,33918,Tukuna Umariatu,2002,9.46,17.39
Brazil,BRA,33918,Tukuna Umariatu,2003,26.47,23.61
Brazil,BRA,33918,Tukuna Umariatu,2004,18.78,22.17
Brazil,BRA,33918,Tukuna Umariatu,2005,43.15,52.95
Brazil,BRA,33918,Tukuna Umariatu,2006,23.32,22.17
Brazil,BRA,33918,Tukuna Umariatu,2007,51.42,28.71
Brazil,BRA,33918,Tukuna Umariatu,2008,13.27,29.03
Brazil,BRA,33918,Tukuna Umariatu,2009,25.61,37.48
Brazil,BRA,33918,Tukuna Umariatu,2010,29.16,61.73
Brazil,BRA,33918,Tukuna Umariatu,2011,28.31,39.72
Brazil,BRA,33918,Tukuna Umariatu,2012,25.48,41.47
Brazil,BRA,33919,Uneiuxi,2001,0.01,0.13
Brazil,BRA,33919,Uneiuxi,2002,0.00,0.15
Brazil,BRA,33919,Uneiuxi,2003,0.01,0.15
Brazil,BRA,33919,Uneiuxi,2004,0.01,0.16
Brazil,BRA,33919,Uneiuxi,2005,0.09,0.10
Brazil,BRA,33919,Uneiuxi,2006,0.02,0.11
Brazil,BRA,33919,Uneiuxi,2007,0.01,0.19
Brazil,BRA,33919,Uneiuxi,2008,0.05,0.40
Brazil,BRA,33919,Uneiuxi,2009,0.13,0.15
Brazil,BRA,33919,Uneiuxi,2010,0.01,0.38
Brazil,BRA,33919,Uneiuxi,2011,0.04,0.05
Brazil,BRA,33919,Uneiuxi,2012,0.23,1.03
Brazil,BRA,33920,Vale do Javari,2001,6.50,0.75
Brazil,BRA,33920,Vale do Javari,2002,7.68,0.72
Brazil,BRA,33920,Vale do Javari,2003,11.88,0.65
Brazil,BRA,33920,Vale do Javari,2004,3.85,1.03
Brazil,BRA,33920,Vale do Javari,2005,22.38,0.97
Brazil,BRA,33920,Vale do Javari,2006,3.19,0.40
Brazil,BRA,33920,Vale do Javari,2007,4.21,0.55
Brazil,BRA,33920,Vale do Javari,2008,9.14,0.61
Brazil,BRA,33920,Vale do Javari,2009,3.61,0.72
Brazil,BRA,33920,Vale do Javari,2010,3.16,1.18
Brazil,BRA,33920,Vale do Javari,2011,4.00,0.60
Brazil,BRA,33920,Vale do Javari,2012,9.94,1.69
Brazil,BRA,33922,Waimiri-Atroari,2001,5.91,0.50
Brazil,BRA,33922,Waimiri-Atroari,2002,2.95,0.41
Brazil,BRA,33922,Waimiri-Atroari,2003,3.57,0.42
Brazil,BRA,33922,Waimiri-Atroari,2004,2.11,0.20
Brazil,BRA,33922,Waimiri-Atroari,2005,1.73,0.15
Brazil,BRA,33922,Waimiri-Atroari,2006,2.67,0.24
Brazil,BRA,33922,Waimiri-Atroari,2007,2.48,0.36
Brazil,BRA,33922,Waimiri-Atroari,2008,3.78,0.60
Brazil,BRA,33922,Waimiri-Atroari,2009,5.82,0.84
Brazil,BRA,33922,Waimiri-Atroari,2010,3.20,0.91
Brazil,BRA,33922,Waimiri-Atroari,2011,8.29,0.61
Brazil,BRA,33922,Waimiri-Atroari,2012,2.31,0.88
Brazil,BRA,33925,Zuruahp,2001,0.00,0.05
Brazil,BRA,33925,Zuruahp,2002,0.00,0.32
Brazil,BRA,33925,Zuruahp,2003,0.04,0.43
Brazil,BRA,33925,Zuruahp,2004,0.02,0.07
Brazil,BRA,33925,Zuruahp,2005,0.05,0.58
Brazil,BRA,33925,Zuruahp,2006,0.16,0.43
Brazil,BRA,33925,Zuruahp,2007,0.04,0.85
Brazil,BRA,33925,Zuruahp,2008,0.18,0.88
Brazil,BRA,33925,Zuruahp,2009,0.03,0.56
Brazil,BRA,33925,Zuruahp,2010,0.18,1.36
Brazil,BRA,33925,Zuruahp,2011,0.06,0.10
Brazil,BRA,33925,Zuruahp,2012,0.25,1.25
Brazil,BRA,33926,Alto Turiatu,2001,81.82,18.34
Brazil,BRA,33926,Alto Turiatu,2002,57.90,10.34
Brazil,BRA,33926,Alto Turiatu,2003,72.25,16.58
Brazil,BRA,33926,Alto Turiatu,2004,40.25,7.46
Brazil,BRA,33926,Alto Turiatu,2005,99.37,33.38
Brazil,BRA,33926,Alto Turiatu,2006,99.37,41.14
Brazil,BRA,33926,Alto Turiatu,2007,99.37,44.58
Brazil,BRA,33926,Alto Turiatu,2008,68.00,26.52
Brazil,BRA,33926,Alto Turiatu,2009,19.78,19.88
Brazil,BRA,33926,Alto Turiatu,2010,99.37,72.61
Brazil,BRA,33926,Alto Turiatu,2011,40.25,19.25
Brazil,BRA,33926,Alto Turiatu,2012,27.13,21.59
Brazil,BRA,33927,Arariboia,2001,51.95,3.87
Brazil,BRA,33927,Arariboia,2002,99.37,19.67
Brazil,BRA,33927,Arariboia,2003,62.06,7.53
Brazil,BRA,33927,Arariboia,2004,99.37,12.87
Brazil,BRA,33927,Arariboia,2005,99.37,19.81
Brazil,BRA,33927,Arariboia,2006,99.37,23.63
Brazil,BRA,33927,Arariboia,2007,99.37,6.55
Brazil,BRA,33927,Arariboia,2008,99.37,30.03
Brazil,BRA,33927,Arariboia,2009,66.52,3.94
Brazil,BRA,33927,Arariboia,2010,99.37,12.36
Brazil,BRA,33927,Arariboia,2011,93.72,18.05
Brazil,BRA,33927,Arariboia,2012,47.00,7.02
Brazil,BRA,33928,Awa,2001,99.37,48.87
Brazil,BRA,33928,Awa,2002,99.37,43.44
Brazil,BRA,33928,Awa,2003,99.37,88.23
Brazil,BRA,33928,Awa,2004,99.37,78.07
Brazil,BRA,33928,Awa,2005,99.37,99.37
Brazil,BRA,33928,Awa,2006,99.37,99.37
Brazil,BRA,33928,Awa,2007,99.37,99.37
Brazil,BRA,33928,Awa,2008,99.37,72.72
Brazil,BRA,33928,Awa,2009,18.24,41.10
Brazil,BRA,33928,Awa,2010,99.37,99.37
Brazil,BRA,33928,Awa,2011,52.00,56.29
Brazil,BRA,33928,Awa,2012,36.13,60.51
Brazil,BRA,33931,Caru,2001,53.76,15.10
Brazil,BRA,33931,Caru,2002,51.03,8.36
Brazil,BRA,33931,Caru,2003,61.61,16.28
Brazil,BRA,33931,Caru,2004,40.65,8.88
Brazil,BRA,33931,Caru,2005,58.90,13.83
Brazil,BRA,33931,Caru,2006,99.37,28.10
Brazil,BRA,33931,Caru,2007,99.37,65.13
Brazil,BRA,33931,Caru,2008,67.82,13.69
Brazil,BRA,33931,Caru,2009,13.89,5.99
Brazil,BRA,33931,Caru,2010,99.37,45.79
Brazil,BRA,33931,Caru,2011,57.19,26.68
Brazil,BRA,33931,Caru,2012,36.70,13.69
Brazil,BRA,33932,Geralda Toco Preto,2001,18.58,1.41
Brazil,BRA,33932,Geralda Toco Preto,2002,99.37,7.93
Brazil,BRA,33932,Geralda Toco Preto,2003,25.44,0.47
Brazil,BRA,33932,Geralda Toco Preto,2004,61.12,6.46
Brazil,BRA,33932,Geralda Toco Preto,2005,99.37,34.26
Brazil,BRA,33932,Geralda Toco Preto,2006,99.37,16.98
Brazil,BRA,33932,Geralda Toco Preto,2007,99.37,14.69
Brazil,BRA,33932,Geralda Toco Preto,2008,99.37,12.58
Brazil,BRA,33932,Geralda Toco Preto,2009,47.29,3.29
Brazil,BRA,33932,Geralda Toco Preto,2010,99.37,10.34
Brazil,BRA,33932,Geralda Toco Preto,2011,31.38,4.99
Brazil,BRA,33932,Geralda Toco Preto,2012,99.37,14.28
Brazil,BRA,33939,Rio PindarT,2001,20.19,19.16
Brazil,BRA,33939,Rio PindarT,2002,60.22,26.25
Brazil,BRA,33939,Rio PindarT,2003,14.33,3.02
Brazil,BRA,33939,Rio PindarT,2004,36.10,13.10
Brazil,BRA,33939,Rio PindarT,2005,33.65,25.86
Brazil,BRA,33939,Rio PindarT,2006,55.23,28.43
Brazil,BRA,33939,Rio PindarT,2007,40.09,34.73
Brazil,BRA,33939,Rio PindarT,2008,34.98,26.98
Brazil,BRA,33939,Rio PindarT,2009,31.82,21.76
Brazil,BRA,33939,Rio PindarT,2010,54.49,22.96
Brazil,BRA,33939,Rio PindarT,2011,42.75,22.00
Brazil,BRA,33939,Rio PindarT,2012,22.05,10.14
Brazil,BRA,33942,Apiaka/Kayabi,2001,65.37,8.99
Brazil,BRA,33942,Apiaka/Kayabi,2002,99.37,21.46
Brazil,BRA,33942,Apiaka/Kayabi,2003,78.43,18.64
Brazil,BRA,33942,Apiaka/Kayabi,2004,99.37,77.35
Brazil,BRA,33942,Apiaka/Kayabi,2005,84.53,11.49
Brazil,BRA,33942,Apiaka/Kayabi,2006,55.90,4.15
Brazil,BRA,33942,Apiaka/Kayabi,2007,49.41,17.97
Brazil,BRA,33942,Apiaka/Kayabi,2008,53.84,17.12
Brazil,BRA,33942,Apiaka/Kayabi,2009,19.54,10.62
Brazil,BRA,33942,Apiaka/Kayabi,2010,74.21,99.37
Brazil,BRA,33942,Apiaka/Kayabi,2011,21.74,10.89
Brazil,BRA,33942,Apiaka/Kayabi,2012,52.04,34.01
Brazil,BRA,33951,Capoto/Jarina,2001,32.32,6.14
Brazil,BRA,33951,Capoto/Jarina,2002,15.49,0.96
Brazil,BRA,33951,Capoto/Jarina,2003,58.52,2.29
Brazil,BRA,33951,Capoto/Jarina,2004,44.91,3.03
Brazil,BRA,33951,Capoto/Jarina,2005,55.85,2.82
Brazil,BRA,33951,Capoto/Jarina,2006,66.17,1.88
Brazil,BRA,33951,Capoto/Jarina,2007,65.48,8.06
Brazil,BRA,33951,Capoto/Jarina,2008,32.17,5.67
Brazil,BRA,33951,Capoto/Jarina,2009,2.25,1.20
Brazil,BRA,33951,Capoto/Jarina,2010,41.77,10.98
Brazil,BRA,33951,Capoto/Jarina,2011,66.11,7.07
Brazil,BRA,33951,Capoto/Jarina,2012,12.23,51.66
Brazil,BRA,33952,Erikbaktsa,2001,61.13,5.57
Brazil,BRA,33952,Erikbaktsa,2002,89.78,1.47
Brazil,BRA,33952,Erikbaktsa,2003,60.16,4.23
Brazil,BRA,33952,Erikbaktsa,2004,99.37,2.94
Brazil,BRA,33952,Erikbaktsa,2005,75.66,2.76
Brazil,BRA,33952,Erikbaktsa,2006,26.01,3.64
Brazil,BRA,33952,Erikbaktsa,2007,44.93,3.82
Brazil,BRA,33952,Erikbaktsa,2008,39.83,4.42
Brazil,BRA,33952,Erikbaktsa,2009,6.14,6.99
Brazil,BRA,33952,Erikbaktsa,2010,36.42,11.54
Brazil,BRA,33952,Erikbaktsa,2011,19.23,4.07
Brazil,BRA,33952,Erikbaktsa,2012,25.08,12.43
Brazil,BRA,33953,Escondido,2001,99.15,1.49
Brazil,BRA,33953,Escondido,2002,99.37,4.81
Brazil,BRA,33953,Escondido,2003,99.37,1.19
Brazil,BRA,33953,Escondido,2004,71.51,5.79
Brazil,BRA,33953,Escondido,2005,99.37,2.51
Brazil,BRA,33953,Escondido,2006,99.37,4.24
Brazil,BRA,33953,Escondido,2007,85.40,2.60
Brazil,BRA,33953,Escondido,2008,60.60,7.64
Brazil,BRA,33953,Escondido,2009,31.44,0.53
Brazil,BRA,33953,Escondido,2010,35.36,0.98
Brazil,BRA,33953,Escondido,2011,51.42,2.69
Brazil,BRA,33953,Escondido,2012,48.83,0.30
Brazil,BRA,33958,Japuira,2001,77.89,2.27
Brazil,BRA,33958,Japuira,2002,99.37,2.01
Brazil,BRA,33958,Japuira,2003,99.37,1.41
Brazil,BRA,33958,Japuira,2004,99.37,1.63
Brazil,BRA,33958,Japuira,2005,98.47,1.24
Brazil,BRA,33958,Japuira,2006,78.75,0.81
Brazil,BRA,33958,Japuira,2007,78.00,1.07
Brazil,BRA,33958,Japuira,2008,99.37,1.83
Brazil,BRA,33958,Japuira,2009,21.94,0.77
Brazil,BRA,33958,Japuira,2010,99.37,2.15
Brazil,BRA,33958,Japuira,2011,23.01,2.26
Brazil,BRA,33958,Japuira,2012,99.37,10.95
Brazil,BRA,33981,Serra Morena,2001,93.59,2.03
Brazil,BRA,33981,Serra Morena,2002,99.37,2.31
Brazil,BRA,33981,Serra Morena,2003,99.37,8.95
Brazil,BRA,33981,Serra Morena,2004,99.37,1.89
Brazil,BRA,33981,Serra Morena,2005,99.37,4.64
Brazil,BRA,33981,Serra Morena,2006,97.92,1.75
Brazil,BRA,33981,Serra Morena,2007,42.07,3.54
Brazil,BRA,33981,Serra Morena,2008,99.37,1.58
Brazil,BRA,33981,Serra Morena,2009,18.05,0.90
Brazil,BRA,33981,Serra Morena,2010,99.37,10.89
Brazil,BRA,33981,Serra Morena,2011,25.51,1.10
Brazil,BRA,33981,Serra Morena,2012,5.94,0.79
Brazil,BRA,33990,Zor=,2001,99.37,7.92
Brazil,BRA,33990,Zor=,2002,99.37,12.18
Brazil,BRA,33990,Zor=,2003,22.03,7.12
Brazil,BRA,33990,Zor=,2004,99.37,11.38
Brazil,BRA,33990,Zor=,2005,99.37,7.03
Brazil,BRA,33990,Zor=,2006,40.53,14.63
Brazil,BRA,33990,Zor=,2007,41.57,3.01
Brazil,BRA,33990,Zor=,2008,12.33,9.56
Brazil,BRA,33990,Zor=,2009,5.72,4.09
Brazil,BRA,33990,Zor=,2010,41.63,29.49
Brazil,BRA,33990,Zor=,2011,15.28,13.11
Brazil,BRA,33990,Zor=,2012,28.02,57.77
Brazil,BRA,33991,Alto Rio Guamß,2001,99.37,35.25
Brazil,BRA,33991,Alto Rio Guamß,2002,99.37,35.19
Brazil,BRA,33991,Alto Rio Guamß,2003,59.40,15.37
Brazil,BRA,33991,Alto Rio Guamß,2004,59.33,11.49
Brazil,BRA,33991,Alto Rio Guamß,2005,99.37,34.60
Brazil,BRA,33991,Alto Rio Guamß,2006,99.37,28.81
Brazil,BRA,33991,Alto Rio Guamß,2007,99.37,40.93
Brazil,BRA,33991,Alto Rio Guamß,2008,51.78,22.32
Brazil,BRA,33991,Alto Rio Guamß,2009,64.33,32.37
Brazil,BRA,33991,Alto Rio Guamß,2010,99.37,99.37
Brazil,BRA,33991,Alto Rio Guamß,2011,44.63,12.74
Brazil,BRA,33991,Alto Rio Guamß,2012,20.03,8.49
Brazil,BRA,33992,AmanayT,2001,25.39,0.97
Brazil,BRA,33992,AmanayT,2002,99.37,5.43
Brazil,BRA,33992,AmanayT,2003,1.08,2.90
Brazil,BRA,33992,AmanayT,2004,1.93,1.71
Brazil,BRA,33992,AmanayT,2005,5.44,1.19
Brazil,BRA,33992,AmanayT,2006,7.84,3.50
Brazil,BRA,33992,AmanayT,2007,3.12,3.13
Brazil,BRA,33992,AmanayT,2008,3.31,2.98
Brazil,BRA,33992,AmanayT,2009,1.34,2.83
Brazil,BRA,33992,AmanayT,2010,1.35,1.49
Brazil,BRA,33992,AmanayT,2011,2.27,3.80
Brazil,BRA,33992,AmanayT,2012,2.85,4.47
Brazil,BRA,33993,AnambT,2001,99.37,99.37
Brazil,BRA,33993,AnambT,2002,99.37,19.54
Brazil,BRA,33993,AnambT,2003,52.99,0.89
Brazil,BRA,33993,AnambT,2004,99.37,99.37
Brazil,BRA,33993,AnambT,2005,99.37,16.41
Brazil,BRA,33993,AnambT,2006,99.37,93.45
Brazil,BRA,33993,AnambT,2007,99.37,68.44
Brazil,BRA,33993,AnambT,2008,99.37,12.28
Brazil,BRA,33993,AnambT,2009,99.37,9.94
Brazil,BRA,33993,AnambT,2010,91.56,4.13
Brazil,BRA,33993,AnambT,2011,86.91,23.67
Brazil,BRA,33993,AnambT,2012,74.24,10.72
Brazil,BRA,33994,Andirß-Marau,2001,5.06,3.12
Brazil,BRA,33994,Andirß-Marau,2002,14.59,6.69
Brazil,BRA,33994,Andirß-Marau,2003,6.08,3.44
Brazil,BRA,33994,Andirß-Marau,2004,5.71,3.47
Brazil,BRA,33994,Andirß-Marau,2005,6.71,4.75
Brazil,BRA,33994,Andirß-Marau,2006,11.71,8.00
Brazil,BRA,33994,Andirß-Marau,2007,11.32,6.25
Brazil,BRA,33994,Andirß-Marau,2008,11.66,5.84
Brazil,BRA,33994,Andirß-Marau,2009,23.55,12.89
Brazil,BRA,33994,Andirß-Marau,2010,9.12,5.97
Brazil,BRA,33994,Andirß-Marau,2011,5.27,2.81
Brazil,BRA,33994,Andirß-Marau,2012,13.28,8.40
Brazil,BRA,33995,Apyterewa,2001,99.37,24.56
Brazil,BRA,33995,Apyterewa,2002,99.37,25.13
Brazil,BRA,33995,Apyterewa,2003,99.37,97.73
Brazil,BRA,33995,Apyterewa,2004,99.37,83.20
Brazil,BRA,33995,Apyterewa,2005,99.37,88.02
Brazil,BRA,33995,Apyterewa,2006,99.37,79.48
Brazil,BRA,33995,Apyterewa,2007,99.37,29.67
Brazil,BRA,33995,Apyterewa,2008,99.37,99.37
Brazil,BRA,33995,Apyterewa,2009,78.13,10.60
Brazil,BRA,33995,Apyterewa,2010,99.37,35.50
Brazil,BRA,33995,Apyterewa,2011,84.67,6.31
Brazil,BRA,33995,Apyterewa,2012,92.50,10.13
Brazil,BRA,33998,ArawetT IgarapT Ipixuna,2001,0.00,2.46
Brazil,BRA,33998,ArawetT IgarapT Ipixuna,2002,0.07,2.33
Brazil,BRA,33998,ArawetT IgarapT Ipixuna,2003,0.07,2.78
Brazil,BRA,33998,ArawetT IgarapT Ipixuna,2004,0.15,19.36
Brazil,BRA,33998,ArawetT IgarapT Ipixuna,2005,0.15,4.89
Brazil,BRA,33998,ArawetT IgarapT Ipixuna,2006,0.15,8.20
Brazil,BRA,33998,ArawetT IgarapT Ipixuna,2007,0.15,1.16
Brazil,BRA,33998,ArawetT IgarapT Ipixuna,2008,0.89,7.50
Brazil,BRA,33998,ArawetT IgarapT Ipixuna,2009,1.94,1.70
Brazil,BRA,33998,ArawetT IgarapT Ipixuna,2010,2.38,3.82
Brazil,BRA,33998,ArawetT IgarapT Ipixuna,2011,13.62,2.33
Brazil,BRA,33998,ArawetT IgarapT Ipixuna,2012,3.95,1.65
Brazil,BRA,34000,Ba·,2001,44.69,0.76
Brazil,BRA,34000,Ba·,2002,24.18,0.56
Brazil,BRA,34000,Ba·,2003,38.55,2.21
Brazil,BRA,34000,Ba·,2004,99.37,9.11
Brazil,BRA,34000,Ba·,2005,99.37,0.65
Brazil,BRA,34000,Ba·,2006,99.37,0.51
Brazil,BRA,34000,Ba·,2007,99.37,1.33
Brazil,BRA,34000,Ba·,2008,99.37,2.33
Brazil,BRA,34000,Ba·,2009,99.37,0.83
Brazil,BRA,34000,Ba·,2010,99.37,2.05
Brazil,BRA,34000,Ba·,2011,99.37,1.89
Brazil,BRA,34000,Ba·,2012,99.37,7.23
Brazil,BRA,34001,Xikrin do Rio Catete,2001,99.37,26.62
Brazil,BRA,34001,Xikrin do Rio Catete,2002,99.37,22.50
Brazil,BRA,34001,Xikrin do Rio Catete,2003,99.37,26.05
Brazil,BRA,34001,Xikrin do Rio Catete,2004,99.37,13.55
Brazil,BRA,34001,Xikrin do Rio Catete,2005,99.37,14.39
Brazil,BRA,34001,Xikrin do Rio Catete,2006,85.82,6.99
Brazil,BRA,34001,Xikrin do Rio Catete,2007,59.40,14.48
Brazil,BRA,34001,Xikrin do Rio Catete,2008,40.34,3.08
Brazil,BRA,34001,Xikrin do Rio Catete,2009,26.21,2.02
Brazil,BRA,34001,Xikrin do Rio Catete,2010,29.39,7.17
Brazil,BRA,34001,Xikrin do Rio Catete,2011,55.40,5.63
Brazil,BRA,34001,Xikrin do Rio Catete,2012,26.44,3.79
Brazil,BRA,34004,Kayap=,2001,99.37,5.57
Brazil,BRA,34004,Kayap=,2002,99.37,7.63
Brazil,BRA,34004,Kayap=,2003,99.37,7.67
Brazil,BRA,34004,Kayap=,2004,99.37,8.10
Brazil,BRA,34004,Kayap=,2005,99.37,9.74
Brazil,BRA,34004,Kayap=,2006,99.37,9.62
Brazil,BRA,34004,Kayap=,2007,99.37,25.56
Brazil,BRA,34004,Kayap=,2008,99.37,7.19
Brazil,BRA,34004,Kayap=,2009,18.44,2.33
Brazil,BRA,34004,Kayap=,2010,99.37,13.38
Brazil,BRA,34004,Kayap=,2011,36.81,8.91
Brazil,BRA,34004,Kayap=,2012,46.37,4.67
Brazil,BRA,34009,Mpe Maria,2001,99.37,22.90
Brazil,BRA,34009,Mpe Maria,2002,99.37,17.02
Brazil,BRA,34009,Mpe Maria,2003,99.37,15.24
Brazil,BRA,34009,Mpe Maria,2004,71.47,10.42
Brazil,BRA,34009,Mpe Maria,2005,99.37,23.94
Brazil,BRA,34009,Mpe Maria,2006,99.37,12.88
Brazil,BRA,34009,Mpe Maria,2007,96.25,7.18
Brazil,BRA,34009,Mpe Maria,2008,62.88,15.73
Brazil,BRA,34009,Mpe Maria,2009,19.29,3.00
Brazil,BRA,34009,Mpe Maria,2010,81.45,15.41
Brazil,BRA,34009,Mpe Maria,2011,40.90,5.84
Brazil,BRA,34009,Mpe Maria,2012,31.11,7.37
Brazil,BRA,34010,Munduruku,2001,2.36,1.14
Brazil,BRA,34010,Munduruku,2002,7.71,3.32
Brazil,BRA,34010,Munduruku,2003,21.99,3.09
Brazil,BRA,34010,Munduruku,2004,6.87,2.59
Brazil,BRA,34010,Munduruku,2005,11.56,1.44
Brazil,BRA,34010,Munduruku,2006,25.13,2.31
Brazil,BRA,34010,Munduruku,2007,31.02,2.32
Brazil,BRA,34010,Munduruku,2008,32.52,3.13
Brazil,BRA,34010,Munduruku,2009,10.83,2.45
Brazil,BRA,34010,Munduruku,2010,13.26,4.46
Brazil,BRA,34010,Munduruku,2011,22.12,4.04
Brazil,BRA,34010,Munduruku,2012,17.33,3.57
Brazil,BRA,34012,Paquitamba,2001,99.37,99.37
Brazil,BRA,34012,Paquitamba,2002,2.29,21.21
Brazil,BRA,34012,Paquitamba,2003,9.43,65.38
Brazil,BRA,34012,Paquitamba,2004,99.37,99.37
Brazil,BRA,34012,Paquitamba,2005,99.37,99.37
Brazil,BRA,34012,Paquitamba,2006,57.44,31.01
Brazil,BRA,34012,Paquitamba,2007,5.58,37.34
Brazil,BRA,34012,Paquitamba,2008,52.59,61.04
Brazil,BRA,34012,Paquitamba,2009,52.64,32.01
Brazil,BRA,34012,Paquitamba,2010,54.54,38.58
Brazil,BRA,34012,Paquitamba,2011,49.07,99.37
Brazil,BRA,34012,Paquitamba,2012,19.26,78.40
Brazil,BRA,34013,Parakanp,2001,81.68,4.36
Brazil,BRA,34013,Parakanp,2002,99.37,9.32
Brazil,BRA,34013,Parakanp,2003,99.37,3.41
Brazil,BRA,34013,Parakanp,2004,99.37,10.22
Brazil,BRA,34013,Parakanp,2005,99.37,19.91
Brazil,BRA,34013,Parakanp,2006,99.37,15.41
Brazil,BRA,34013,Parakanp,2007,99.37,13.38
Brazil,BRA,34013,Parakanp,2008,99.37,13.82
Brazil,BRA,34013,Parakanp,2009,90.15,3.42
Brazil,BRA,34013,Parakanp,2010,99.37,4.62
Brazil,BRA,34013,Parakanp,2011,99.37,4.26
Brazil,BRA,34013,Parakanp,2012,99.37,12.09
Brazil,BRA,34015,Sai-Cinza,2001,67.65,3.50
Brazil,BRA,34015,Sai-Cinza,2002,99.37,10.67
Brazil,BRA,34015,Sai-Cinza,2003,99.37,11.28
Brazil,BRA,34015,Sai-Cinza,2004,99.37,6.19
Brazil,BRA,34015,Sai-Cinza,2005,45.34,4.80
Brazil,BRA,34015,Sai-Cinza,2006,46.43,2.44
Brazil,BRA,34015,Sai-Cinza,2007,25.08,2.33
Brazil,BRA,34015,Sai-Cinza,2008,33.00,9.29
Brazil,BRA,34015,Sai-Cinza,2009,70.32,6.87
Brazil,BRA,34015,Sai-Cinza,2010,43.37,4.15
Brazil,BRA,34015,Sai-Cinza,2011,99.37,3.50
Brazil,BRA,34015,Sai-Cinza,2012,30.66,4.59
Brazil,BRA,34016,Soror=,2001,69.80,2.61
Brazil,BRA,34016,Soror=,2002,99.37,36.29
Brazil,BRA,34016,Soror=,2003,99.37,13.36
Brazil,BRA,34016,Soror=,2004,51.38,4.73
Brazil,BRA,34016,Soror=,2005,99.37,35.77
Brazil,BRA,34016,Soror=,2006,44.23,27.76
Brazil,BRA,34016,Soror=,2007,50.35,14.22
Brazil,BRA,34016,Soror=,2008,72.38,7.00
Brazil,BRA,34016,Soror=,2009,9.79,5.62
Brazil,BRA,34016,Soror=,2010,44.16,6.59
Brazil,BRA,34016,Soror=,2011,23.34,3.87
Brazil,BRA,34016,Soror=,2012,35.66,3.83
Brazil,BRA,34017,TembT,2001,57.92,7.26
Brazil,BRA,34017,TembT,2002,57.58,25.12
Brazil,BRA,34017,TembT,2003,24.16,21.77
Brazil,BRA,34017,TembT,2004,80.56,27.35
Brazil,BRA,34017,TembT,2005,99.37,47.45
Brazil,BRA,34017,TembT,2006,99.37,57.50
Brazil,BRA,34017,TembT,2007,39.81,11.72
Brazil,BRA,34017,TembT,2008,54.48,49.68
Brazil,BRA,34017,TembT,2009,56.58,28.47
Brazil,BRA,34017,TembT,2010,24.62,20.10
Brazil,BRA,34017,TembT,2011,39.73,66.99
Brazil,BRA,34017,TembT,2012,5.58,0.56
Brazil,BRA,34018,Trocarß,2001,44.84,2.23
Brazil,BRA,34018,Trocarß,2002,99.37,14.10
Brazil,BRA,34018,Trocarß,2003,86.01,4.63
Brazil,BRA,34018,Trocarß,2004,99.37,20.35
Brazil,BRA,34018,Trocarß,2005,99.37,14.97
Brazil,BRA,34018,Trocarß,2006,99.37,20.55
Brazil,BRA,34018,Trocarß,2007,99.37,4.01
Brazil,BRA,34018,Trocarß,2008,99.37,7.32
Brazil,BRA,34018,Trocarß,2009,99.37,5.95
Brazil,BRA,34018,Trocarß,2010,53.12,4.88
Brazil,BRA,34018,Trocarß,2011,99.37,33.37
Brazil,BRA,34018,Trocarß,2012,60.14,15.59
Brazil,BRA,34019,ApinayT,2001,19.23,0.47
Brazil,BRA,34019,ApinayT,2002,32.63,7.72
Brazil,BRA,34019,ApinayT,2003,32.40,6.28
Brazil,BRA,34019,ApinayT,2004,41.54,9.07
Brazil,BRA,34019,ApinayT,2005,49.26,2.33
Brazil,BRA,34019,ApinayT,2006,58.81,10.93
Brazil,BRA,34019,ApinayT,2007,17.40,2.70
Brazil,BRA,34019,ApinayT,2008,27.91,8.65
Brazil,BRA,34019,ApinayT,2009,24.94,2.19
Brazil,BRA,34019,ApinayT,2010,47.49,8.84
Brazil,BRA,34019,ApinayT,2011,19.98,2.05
Brazil,BRA,34019,ApinayT,2012,28.42,2.33
Brazil,BRA,34020,Funil,2001,12.43,0.56
Brazil,BRA,34020,Funil,2002,14.34,0.00
Brazil,BRA,34020,Funil,2003,27.94,0.28
Brazil,BRA,34020,Funil,2004,30.64,0.00
Brazil,BRA,34020,Funil,2005,23.51,0.00
Brazil,BRA,34020,Funil,2006,5.70,4.19
Brazil,BRA,34020,Funil,2007,48.42,2.51
Brazil,BRA,34020,Funil,2008,9.31,0.00
Brazil,BRA,34020,Funil,2009,23.77,0.00
Brazil,BRA,34020,Funil,2010,25.18,1.67
